        T              Rev             ST             Date            Time              X               Y               Z              Vx              Vy              Vz              Xg              Yg              Zg               A               E               W               i             Node            Long             Lat      
 6.800000E+0001               0  1.457130E+0001        19/03/24        13:08:00 -3.168772E+0003  9.528417E+0002 -6.343949E+0003  6.688247E+0000  4.968174E-0001 -3.266749E+0000 -2.821881E+0003  1.700709E+0003 -6.351322E+0003  7.147624E+0003  1.041310E-0003  6.779001E+0001  9.856252E+0001  4.243309E-0002  1.489232E+0002 -6.258191E+0001 
 6.900000E+0001               0  1.482198E+0001        19/03/24        13:09:00 -2.761557E+0003  9.807728E+0002 -6.527420E+0003  6.881144E+0000  4.339223E-0001 -2.846996E+0000 -2.412776E+0003  1.637931E+0003 -6.533837E+0003  7.146775E+0003  1.169943E-0003  7.322048E+0001  9.856304E+0001  4.357252E-0002  1.458291E+0002 -6.594760E+0001 
 7.000000E+0001               0  1.507267E+0001        19/03/24        13:10:00 -2.343572E+0003  1.004879E+0003 -6.685368E+0003  7.047150E+0000  3.693541E-0001 -2.416239E+0000 -1.994900E+0003  1.565178E+0003 -6.690804E+0003  7.146026E+0003  1.289079E-0003  7.847983E+0001  9.856349E+0001  4.477291E-0002  1.418826E+0002 -6.924469E+0001 
 7.100000E+0001               0  1.532335E+0001        19/03/24        13:11:00 -1.916450E+0003  1.025067E+0003 -6.817183E+0003  7.185637E+0000  3.033639E-0001 -1.976158E+0000 -1.569963E+0003  1.482665E+0003 -6.821616E+0003  7.145388E+0003  1.397229E-0003  8.362999E+0001  9.856388E+0001  4.602623E-0002  1.366381E+0002 -7.243456E+0001 
 7.200000E+0001               0  1.557404E+0001        19/03/24        13:12:00 -1.481857E+0003  1.041259E+0003 -6.922355E+0003  7.296085E+0000  2.362074E-0001 -1.528462E+0000 -1.139700E+0003  1.390659E+0003 -6.925769E+0003  7.144872E+0003  1.493113E-0003  8.871215E+0001  9.856419E+0001  4.732364E-0002  1.293360E+0002 -7.544661E+0001 
 7.300000E+0001               0  1.582472E+0001        19/03/24        13:13:00 -1.041489E+0003  1.053394E+0003 -7.000481E+0003  7.378079E+0000  1.681447E-0001 -1.074889E+0000 -7.058624E+0002  1.289480E+0003 -7.002861E+0003  7.144486E+0003  1.575662E-0003  9.375544E+0001  9.856443E+0001  4.865560E-0002  1.186963E+0002 -7.814466E+0001 
 7.400000E+0001               0  1.607540E+0001        19/03/24        13:14:00 -5.970624E+0002  1.061424E+0003 -7.051259E+0003  7.431315E+0000  9.943866E-0002 -6.171969E-0001 -2.702121E+0002  1.179496E+0003 -7.052598E+0003  7.144236E+0003  1.644029E-0003  9.878165E+0001  9.856458E+0001  5.001203E-0002  1.029033E+0002 -8.026425E+0001 
 7.500000E+0001               0  1.632609E+0001        19/03/24        13:15:00 -1.503100E+0002  1.065319E+0003 -7.074497E+0003  7.455595E+0000  3.035467E-0002 -1.571566E-0001  1.654865E+0002  1.061128E+0003 -7.074788E+0003  7.144124E+0003  1.697595E-0003  1.038080E+0002  9.856465E+0001  5.138245E-0002  8.113593E+0001 -8.136839E+0001 
 7.600000E+0001               0  1.657677E+0001        19/03/24        13:16:00  2.970281E+0002  1.065064E+0003 -7.070107E+0003  7.450832E+0000 -3.884087E-0002  3.034527E-0001  5.994733E+0002  9.348413E+0002 -7.069349E+0003  7.144154E+0003  1.735975E-0003  1.088490E+0002  9.856464E+0001  5.275620E-0002  5.732970E+0001 -8.107225E+0001 
 7.700000E+0001               0  1.682746E+0001        19/03/24        13:17:00  7.432094E+0002  1.060661E+0003 -7.038107E+0003  7.417050E+0000 -1.078812E-0001  7.628503E-0001  1.029999E+0003  8.011488E+0002 -7.036304E+0003  7.144325E+0003  1.759016E-0003  1.139171E+0002  9.856454E+0001  5.412254E-0002  3.787631E+0001 -7.949380E+0001 
 7.800000E+0001               0  1.707814E+0001        19/03/24        13:18:00  1.186496E+0003  1.052127E+0003 -6.978624E+0003  7.354381E+0000 -1.765000E-0001  1.219261E+0000  1.455333E+0003  6.606067E+0002 -6.975783E+0003  7.144633E+0003  1.766800E-0003  1.190241E+0002  9.856436E+0001  5.547086E-0002  2.441431E+0001 -7.709547E+0001 
 7.900000E+0001               0  1.732883E+0001        19/03/24        13:19:00  1.625162E+0003  1.039495E+0003 -6.891891E+0003  7.263067E+0000 -2.444329E-0001  1.670919E+0000  1.873770E+0003  5.138124E+0002 -6.888022E+0003  7.145074E+0003  1.759634E-0003  1.241809E+0002  9.856410E+0001  5.679083E-0002  1.533433E+0001 -7.424756E+0001 
 8.000000E+0001               0  1.757951E+0001        19/03/24        13:20:00  2.057498E+0003  1.022814E+0003 -6.778244E+0003  7.143457E+0000 -3.114177E-0001  2.116079E+0000  2.283635E+0003  3.614026E+0002 -6.773363E+0003  7.145642E+0003  1.738044E-0003  1.293988E+0002  9.856376E+0001  5.807259E-0002  8.992911E+0000 -7.115291E+0001 
 8.100000E+0001               0  1.783020E+0001        19/03/24        13:21:00  2.481820E+0003  1.002149E+0003 -6.638126E+0003  6.996008E+0000 -3.771957E-0001  2.553016E+0000  2.683292E+0003  2.040499E+0002 -6.632251E+0003  7.146326E+0003  1.702760E-0003  1.346888E+0002  9.856335E+0001  5.930687E-0002  4.348665E+0000 -6.791512E+0001 
 8.200000E+0001               0  1.808088E+0001        19/03/24        13:22:00  2.896474E+0003  9.775795E+0002 -6.472081E+0003  6.821285E+0000 -4.415125E-0001  2.980036E+0000  3.071153E+0003  4.246059E+0001 -6.465235E+0003  7.147118E+0003  1.654699E-0003  1.400628E+0002  9.856288E+0001  6.048512E-0002  7.920992E-0001 -6.458896E+0001 
 8.300000E+0001               0  1.833156E+0001        19/03/24        13:23:00  3.299842E+0003  9.492014E+0002 -6.280753E+0003  6.619954E+0000 -5.041190E-0001  3.395480E+0000  3.445677E+0003 -1.226291E+0002 -6.272964E+0003  7.148003E+0003  1.594948E-0003  1.455330E+0002  9.856235E+0001  6.159972E-0002 -2.038254E+0000 -6.120514E+0001 
 8.400000E+0001               0  1.858225E+0001        19/03/24        13:24:00  3.690352E+0003  9.171243E+0002 -6.064887E+0003  6.392786E+0000 -5.647723E-0001  3.797734E+0000  3.805382E+0003 -2.904557E+0002 -6.056184E+0003  7.148969E+0003  1.524738E-0003  1.511127E+0002  9.856177E+0001  6.264402E-0002 -4.364786E+0000 -5.778193E+0001 
 8.500000E+0001               0  1.883293E+0001        19/03/24        13:25:00  4.066477E+0003  8.814725E+0002 -5.825320E+0003  6.140652E+0000 -6.232366E-0001  4.185228E+0000  4.148851E+0003 -4.602324E+0002 -5.815738E+0003  7.150000E+0003  1.445416E-0003  1.568160E+0002  9.856115E+0001  6.361247E-0002 -6.329946E+0000 -5.433076E+0001 
 8.600000E+0001               0  1.908362E+0001        19/03/24        13:26:00  4.426750E+0003  8.423842E+0002 -5.562985E+0003  5.864518E+0000 -6.792841E-0001  4.556449E+0000  4.474734E+0003 -6.311523E+0002 -5.552560E+0003  7.151081E+0003  1.358420E-0003  1.626582E+0002  9.856050E+0001  6.450071E-0002 -8.028494E+0000 -5.085912E+0001 
 8.700000E+0001               0  1.933430E+0001        19/03/24        13:27:00  4.769760E+0003  8.000111E+0002 -5.278901E+0003  5.565446E+0000 -7.326959E-0001  4.909943E+0000  4.781756E+0003 -8.023923E+0002 -5.267675E+0003  7.152194E+0003  1.265243E-0003  1.686556E+0002  9.855984E+0001  6.530565E-0002 -9.525649E+0000 -4.737210E+0001 
 8.800000E+0001               0  1.958499E+0001        19/03/24        13:28:00  5.094167E+0003  7.545176E+0002 -4.974174E+0003  5.244588E+0000 -7.832628E-0001  5.244323E+0000  5.068723E+0003 -9.731168E+0002 -4.962190E+0003  7.153322E+0003  1.167399E-0003  1.748254E+0002  9.855916E+0001  6.602546E-0002 -1.086767E+0001 -4.387330E+0001 
 8.900000E+0001               0  1.983567E+0001        19/03/24        13:29:00  5.398700E+0003  7.060804E+0002 -4.649991E+0003  4.903185E+0000 -8.307864E-0001  5.558271E+0000  5.334524E+0003 -1.142482E+0003 -4.637296E+0003  7.154448E+0003  1.066384E-0003  1.811857E+0002  9.855848E+0001  6.665967E-0002 -1.208828E+0001 -4.036531E+0001 
 9.000000E+0001               0  2.008636E+0001        19/03/24        13:30:00  5.682165E+0003  6.548879E+0002 -4.307615E+0003  4.542557E+0000 -8.750796E-0001  5.850551E+0000  5.578137E+0003 -1.309639E+0003 -4.294259E+0003  7.155554E+0003  9.636364E-0004  1.877549E+0002  9.855782E+0001  6.720913E-0002 -1.321265E+0001 -3.685004E+0001 
 9.100000E+0001               0  2.033704E+0001        19/03/24        13:31:00  5.943450E+0003  6.011390E+0002 -3.948381E+0003  4.164104E+0000 -9.159677E-0001  6.120005E+0000  5.798633E+0003 -1.473740E+0003 -3.934416E+0003  7.156622E+0003  8.604983E-0004  1.945510E+0002  9.855718E+0001  6.767599E-0002 -1.425998E+0001 -3.332897E+0001 
 9.200000E+0001               0  2.058772E+0001        19/03/24        13:32:00  6.181530E+0003  5.450431E+0002 -3.573692E+0003  3.769299E+0000 -9.532890E-0001  6.365565E+0000  5.995182E+0003 -1.633940E+0003 -3.559172E+0003  7.157636E+0003  7.581685E-0004  2.015907E+0002  9.855657E+0001  6.806369E-0002 -1.524525E+0001 -2.980323E+0001 
 9.300000E+0001               0  2.083841E+0001        19/03/24        13:33:00  6.395470E+0003  4.868186E+0002 -3.185011E+0003  3.359681E+0000 -9.868955E-0001  6.586255E+0000  6.167050E+0003 -1.789402E+0003 -3.169992E+0003  7.158581E+0003  6.576610E-0004  2.088880E+0002  9.855600E+0001  6.837691E-0002 -1.618037E+0001 -2.627371E+0001 
 9.400000E+0001               0  2.108909E+0001        19/03/24        13:34:00  6.584428E+0003  4.266926E+0002 -2.783857E+0003  2.936850E+0000 -1.016654E+0000  6.781196E+0000  6.313612E+0003 -1.939302E+0003 -2.768399E+0003  7.159441E+0003  5.597639E-0004  2.164527E+0002  9.855548E+0001  6.862145E-0002 -1.707497E+0001 -2.274116E+0001 
 9.500000E+0001               0  2.133978E+0001        19/03/24        13:35:00  6.747661E+0003  3.648995E+0002 -2.371798E+0003  2.502462E+0000 -1.042445E+0000  6.949610E+0000  6.434343E+0003 -2.082832E+0003 -2.355961E+0003  7.160203E+0003  4.650021E-0004  2.242886E+0002  9.855502E+0001  6.880418E-0002 -1.793705E+0001 -1.920616E+0001 
 9.600000E+0001               0  2.159046E+0001        19/03/24        13:36:00  6.884526E+0003  3.016806E+0002 -1.950447E+0003  2.058221E+0000 -1.064167E+0000  7.090823E+0000  6.528829E+0003 -2.219203E+0003 -1.934293E+0003  7.160855E+0003  3.736089E-0004  2.323922E+0002  9.855462E+0001  6.893294E-0002 -1.877333E+0001 -1.566922E+0001 
 9.700000E+0001               0  2.184115E+0001        19/03/24        13:37:00  6.994485E+0003  2.372826E+0002 -1.521455E+0003  1.605872E+0000 -1.081732E+0000  7.204269E+0000  6.596764E+0003 -2.347655E+0003 -1.505046E+0003  7.161388E+0003  2.855118E-0004  2.407551E+0002  9.855430E+0001  6.901638E-0002 -1.958962E+0001 -1.213079E+0001 
 9.800000E+0001               0  2.209183E+0001        19/03/24        13:38:00  7.077104E+0003  1.719572E+0002 -1.086500E+0003  1.147195E+0000 -1.095071E+0000  7.289495E+0000  6.637955E+0003 -2.467453E+0003 -1.069902E+0003  7.161791E+0003  2.003370E-0004  2.493752E+0002  9.855405E+0001  6.906385E-0002 -2.039105E+0001 -8.591236E+0000 
 9.900000E+0001               0  2.234252E+0001        19/03/24        13:39:00  7.132058E+0003  1.059597E+0002 -6.472866E+0002  6.839958E-0001 -1.104130E+0000  7.346157E+0000  6.652316E+0003 -2.577895E+0003 -6.305635E+0002  7.162061E+0003  1.174392E-0004  2.583264E+0002  9.855388E+0001  6.908525E-0002 -2.118226E+0001 -5.050919E+0000 
 1.000000E+0002               0  2.259320E+0001        19/03/24        13:40:00  7.159130E+0003  3.954795E+0001 -2.055367E+0002  2.181004E-0001 -1.108873E+0000  7.374028E+0000  6.639875E+0003 -2.678316E+0003 -1.887540E+0002  7.162191E+0003  3.597047E-0005  2.687631E+0002  9.855380E+0001  6.909090E-0002 -2.196759E+0001 -1.510161E+0000 
 1.010000E+0002               1  2.284388E+0001        19/03/24        13:41:00  7.158213E+0003 -2.701834E+0001  2.370186E+0002 -2.486544E-0001 -1.109280E+0000  7.372996E+0000  6.600770E+0003 -2.768093E+0003  2.537954E+0002  7.162180E+0003  4.517209E-0005  9.311109E+0001  9.855379E+0001  6.909134E-0002 -2.275118E+0001  2.030728E+0000 
 1.020000E+0002               1  2.309457E+0001        19/03/24        13:42:00  7.129311E+0003 -9.347895E+0001  6.786448E+0002 -7.144281E-0001 -1.105351E+0000  7.343066E+0000  6.535250E+0003 -2.846642E+0003  6.953500E+0002  7.162029E+0003  1.268732E-0004  1.030881E+0002  9.855388E+0001  6.909720E-0002 -2.353711E+0001  5.571439E+0000 
 1.030000E+0002               1  2.334525E+0001        19/03/24        13:43:00  7.072538E+0003 -1.595740E+0002  1.117611E+0003 -1.177384E+0000 -1.097101E+0000  7.284357E+0000  6.443669E+0003 -2.913430E+0003  1.134179E+0003  7.161739E+0003  2.102051E-0004  1.119750E+0002  9.855404E+0001  6.911903E-0002 -2.432955E+0001  9.111662E+0000 
 1.040000E+0002               1  2.359594E+0001        19/03/24        13:44:00  6.988118E+0003 -2.250453E+0002  1.552197E+0003 -1.635698E+0000 -1.084563E+0000  7.197106E+0000  6.326492E+0003 -2.967971E+0003  1.568563E+0003  7.161315E+0003  2.959854E-0004  1.205448E+0002  9.855429E+0001  6.916713E-0002 -2.513286E+0001  1.265107E+0001 
 1.050000E+0002               1  2.384662E+0001        19/03/24        13:45:00  6.876383E+0003 -2.896368E+0002  1.980700E+0003 -2.087566E+0000 -1.067787E+0000  7.081663E+0000  6.184286E+0003 -3.009834E+0003  1.996801E+0003  7.160764E+0003  3.848116E-0004  1.288542E+0002  9.855461E+0001  6.925140E-0002 -2.595175E+0001  1.618930E+0001 
 1.060000E+0002               1  2.409731E+0001        19/03/24        13:46:00  6.737774E+0003 -3.530963E+0002  2.401442E+0003 -2.531209E+0000 -1.046841E+0000  6.938492E+0000  6.017720E+0003 -3.038639E+0003  2.417214E+0003  7.160095E+0003  4.770026E-0004  1.369005E+0002  9.855500E+0001  6.938117E-0002 -2.679143E+0001  1.972598E+0001 
 1.070000E+0002               1  2.434799E+0001        19/03/24        13:47:00  6.572837E+0003 -4.151760E+0002  2.812776E+0003 -2.964886E+0000 -1.021808E+0000  6.768165E+0000  5.827560E+0003 -3.054069E+0003  2.828158E+0003  7.159317E+0003  5.725738E-0004  1.446769E+0002  9.855546E+0001  6.956511E-0002 -2.765783E+0001  2.326064E+0001 
 1.080000E+0002               1  2.459868E+0001        19/03/24        13:48:00  6.382221E+0003 -4.756336E+0002  3.213092E+0003 -3.386895E+0000 -9.927889E-0001  6.571365E+0000  5.614669E+0003 -3.055861E+0003  3.228024E+0003  7.158443E+0003  6.712365E-0004  1.521819E+0002  9.855598E+0001  6.981100E-0002 -2.855785E+0001  2.679279E+0001 
 1.090000E+0002               1  2.484936E+0001        19/03/24        13:49:00  6.166676E+0003 -5.342332E+0002  3.600826E+0003 -3.795585E+0000 -9.598983E-0001  6.348875E+0000  5.380000E+0003 -3.043817E+0003  3.615249E+0003  7.157487E+0003  7.724153E-0004  1.594209E+0002  9.855654E+0001  7.012573E-0002 -2.949968E+0001  3.032178E+0001 
 1.100000E+0002               1  2.510004E+0001        19/03/24        13:50:00  5.927050E+0003 -5.907465E+0002  3.974461E+0003 -4.189360E+0000 -9.232673E-0001  6.101584E+0000  5.124590E+0003 -3.017801E+0003  3.988320E+0003  7.156464E+0003  8.752781E-0004  1.664049E+0002  9.855715E+0001  7.051507E-0002 -3.049325E+0001  3.384689E+0001 
 1.110000E+0002               1  2.535073E+0001        19/03/24        13:51:00  5.664282E+0003 -6.449534E+0002  4.332539E+0003 -4.566683E+0000 -8.830411E-0001  5.830472E+0000  4.849560E+0003 -2.977739E+0003  4.345779E+0003  7.155389E+0003  9.787741E-0004  1.731487E+0002  9.855779E+0001  7.098368E-0002 -3.155086E+0001  3.736718E+0001 
 1.120000E+0002               1  2.560141E+0001        19/03/24        13:52:00  5.379406E+0003 -6.966427E+0002  4.673663E+0003 -4.926089E+0000 -8.393788E-0001  5.536616E+0000  4.556106E+0003 -2.923624E+0003  4.686232E+0003  7.154279E+0003  1.081676E-0003  1.796693E+0002  9.855845E+0001  7.153497E-0002 -3.268803E+0001  4.088146E+0001 
 1.130000E+0002               1  2.585210E+0001        19/03/24        13:53:00  5.073538E+0003 -7.456136E+0002  4.996501E+0003 -5.266182E+0000 -7.924527E-0001  5.221177E+0000  4.245494E+0003 -2.855513E+0003  5.008350E+0003  7.153152E+0003  1.182620E-0003  1.859850E+0002  9.855912E+0001  7.217108E-0002 -3.392472E+0001  4.438823E+0001 
 1.140000E+0002               1  2.610278E+0001        19/03/24        13:54:00  4.747877E+0003 -7.916755E+0002  5.299797E+0003 -5.585646E+0000 -7.424475E-0001  4.885399E+0000  3.919058E+0003 -2.773530E+0003  5.310880E+0003  7.152025E+0003  1.280156E-0003  1.921140E+0002  9.855979E+0001  7.289283E-0002 -3.528716E+0001  4.788547E+0001 
 1.150000E+0002               1  2.635347E+0001        19/03/24        13:55:00  4.403698E+0003 -8.346496E+0002  5.582369E+0003 -5.883248E+0000 -6.895595E-0001  4.530604E+0000  3.578189E+0003 -2.677862E+0003  5.592643E+0003  7.150916E+0003  1.372778E-0003  1.980744E+0002  9.856046E+0001  7.369972E-0002 -3.681062E+0001  5.137046E+0001 
 1.160000E+0002               1  2.660415E+0001        19/03/24        13:56:00  4.042347E+0003 -8.743691E+0002  5.843117E+0003 -6.157841E+0000 -6.339957E-0001  4.158183E+0000  3.224332E+0003 -2.568764E+0003  5.852542E+0003  7.149842E+0003  1.458973E-0003  2.038832E+0002  9.856110E+0001  7.458991E-0002 -3.854367E+0001  5.483944E+0001 
 1.170000E+0002               1  2.685484E+0001        19/03/24        13:57:00  3.665238E+0003 -9.106799E+0002  6.081027E+0003 -6.408370E+0000 -5.759731E-0001  3.769596E+0000  2.858979E+0003 -2.446554E+0003  6.089566E+0003  7.148820E+0003  1.537254E-0003  2.095563E+0002  9.856171E+0001  7.556028E-0002 -4.055506E+0001  5.828704E+0001 
 1.180000E+0002               1  2.710552E+0001        19/03/24        13:58:00  3.273843E+0003 -9.434412E+0002  6.295175E+0003 -6.633873E+0000 -5.157178E-0001  3.366359E+0000  2.483662E+0003 -2.311615E+0003  6.302795E+0003  7.147866E+0003  1.606195E-0003  2.151088E+0002  9.856228E+0001  7.660643E-0002 -4.294519E+0001  6.170529E+0001 
 1.190000E+0002               1  2.735620E+0001        19/03/24        13:59:00  2.869691E+0003 -9.725261E+0002  6.484729E+0003 -6.833488E+0000 -4.534640E-0001  2.950045E+0000  2.099950E+0003 -2.164391E+0003  6.491399E+0003  7.146994E+0003  1.664464E-0003  2.205546E+0002  9.856281E+0001  7.772279E-0002 -4.586576E+0001  6.508198E+0001 
 1.200000E+0002               1  2.760689E+0001        19/03/24        14:00:00  2.454358E+0003 -9.978217E+0002  6.648952E+0003 -7.006449E+0000 -3.894532E-0001  2.522271E+0000  1.709436E+0003 -2.005388E+0003  6.654647E+0003  7.146218E+0003  1.710850E-0003  2.259067E+0002  9.856328E+0001  7.890271E-0002 -4.955501E+0001  6.839748E+0001 
 1.210000E+0002               1  2.785757E+0001        19/03/24        14:01:00  2.029464E+0003 -1.019230E+0003  6.787205E+0003 -7.152097E+0000 -3.239333E-0001  2.084699E+0000  1.313735E+0003 -1.835171E+0003  6.791904E+0003  7.145551E+0003  1.744292E-0003  2.311771E+0002  9.856368E+0001  8.013851E-0002 -5.440244E+0001  7.161847E+0001 
 1.220000E+0002               1  2.810826E+0001        19/03/24        14:02:00  1.596664E+0003 -1.036669E+0003  6.898953E+0003 -7.269874E+0000 -2.571577E-0001  1.639026E+0000  9.144787E+0002 -1.654363E+0003  6.902636E+0003  7.145002E+0003  1.763900E-0003  2.363775E+0002  9.856401E+0001  8.142164E-0002 -6.106759E+0001  7.468502E+0001 
 1.230000E+0002               1  2.835894E+0001        19/03/24        14:03:00  1.157645E+0003 -1.050069E+0003  6.983761E+0003 -7.359331E+0000 -1.893841E-0001  1.186976E+0000  5.133033E+0002 -1.463640E+0003  6.986414E+0003  7.144581E+0003  1.768975E-0003  2.415188E+0002  9.856427E+0001  8.274281E-0002 -7.067407E+0001  7.748289E+0001 
 1.240000E+0002               1  2.860963E+0001        19/03/24        14:04:00  7.141175E+0002 -1.059380E+0003  7.041298E+0003 -7.420123E+0000 -1.208741E-0001  7.302975E-0001  1.118477E+0002 -1.263734E+0003  7.042911E+0003  7.144293E+0003  1.759023E-0003  2.466121E+0002  9.856444E+0001  8.409213E-0002 -8.494217E+0001  7.978854E+0001 
 1.250000E+0002               1  2.886031E+0001        19/03/24        14:05:00  2.678084E+0002 -1.064565E+0003  7.071339E+0003 -7.452017E+0000 -5.189183E-0002  2.707571E-0001 -2.882552E+0002 -1.055422E+0003  7.071906E+0003  7.144144E+0003  1.733773E-0003  2.516684E+0002  9.856454E+0001  8.545927E-0002 -1.052760E+0002  8.120563E+0001 
 1.260000E+0002               1  2.911100E+0001        19/03/24        14:06:00 -1.795440E+0002 -1.065603E+0003  7.073767E+0003 -7.454887E+0000  1.729680E-0002 -1.898696E-0001 -6.853849E+0002 -8.395314E+0002  7.073285E+0003  7.144135E+0003  1.693178E-0003  2.566991E+0002  9.856454E+0001  8.683359E-0002 -1.292279E+0002  8.128885E+0001 
 1.270000E+0002               1  2.936168E+0001        19/03/24        14:07:00 -6.261972E+0002 -1.062490E+0003  7.048569E+0003 -7.428716E+0000  8.642506E-0002 -6.498019E-0001 -1.077939E+0003 -6.169316E+0002  7.047040E+0003  7.144268E+0003  1.637426E-0003  2.617172E+0002  9.856447E+0001  8.820437E-0002 -1.502164E+0002  8.000462E+0001 
 1.280000E+0002               1  2.961236E+0001        19/03/24        14:08:00 -1.070411E+0003 -1.055238E+0003  6.995840E+0003 -7.373600E+0000  1.552263E-0001 -1.107261E+0000 -1.464342E+0003 -3.885320E+0002  6.993271E+0003  7.144539E+0003  1.566939E-0003  2.667369E+0002  9.856431E+0001  8.956091E-0002 -1.651402E+0002  7.777643E+0001 
 1.290000E+0002               1  2.986305E+0001        19/03/24        14:09:00 -1.510454E+0003 -1.043875E+0003  6.915783E+0003 -7.289741E+0000  2.234349E-0001 -1.560477E+0000 -1.843047E+0003 -1.552783E+0002  6.912182E+0003  7.144945E+0003  1.482370E-0003  2.717760E+0002  9.856406E+0001  9.089275E-0002 -1.751842E+0002  7.501962E+0001 
 1.300000E+0002               1  3.011373E+0001        19/03/24        14:10:00 -1.944611E+0003 -1.028443E+0003  6.808703E+0003 -7.177451E+0000  2.907872E-0001 -2.007692E+0000 -2.212546E+0003  8.185112E+0001  6.804086E+0003  7.145480E+0003  1.384602E-0003  2.768567E+0002  9.856375E+0001  9.218980E-0002  1.778814E+0002  7.197503E+0001 
 1.310000E+0002               1  3.036442E+0001        19/03/24        14:11:00 -2.371188E+0003 -1.009003E+0003  6.675014E+0003 -7.037152E+0000  3.570226E-0001 -2.447171E+0000 -2.571376E+0003  3.218497E+0002  6.669398E+0003  7.146134E+0003  1.274734E-0003  2.820090E+0002  9.856335E+0001  9.344255E-0002  1.728656E+0002  6.876603E+0001 
 1.320000E+0002               1  3.061510E+0001        19/03/24        14:12:00 -2.788520E+0003 -9.856281E+0002  6.515232E+0003 -6.869371E+0000  4.218842E-0001 -2.877205E+0000 -2.918120E+0003  5.636866E+0002  6.508639E+0003  7.146899E+0003  1.154078E-0003  2.872758E+0002  9.856289E+0001  9.464213E-0002  1.690670E+0002  6.545696E+0001 
